date,value,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,state_code,POPESTIMATE2019,name,description,latitude,longitude,Stay At Home Order Date,Emergency Declaration Date
2020-03-23,,SC,299.0,1466.0,,,,,,,,,2020-03-23T20:00:00Z,5.0,,1765.0,1765.0,1765.0,45,2.0,0.0,0.0,104.0,104.0,,,,,,,,
2020-03-23,,SD,28.0,762.0,265.0,,,,,,,,2020-03-23T20:00:00Z,1.0,,1055.0,790.0,790.0,46,0.0,0.0,22.0,7.0,29.0,,,,,,,,
2020-03-23,,TN,615.0,3272.0,,,,,,,,,2020-03-23T20:00:00Z,2.0,,3887.0,3887.0,3887.0,47,2.0,0.0,0.0,110.0,110.0,,,,,,,,
2020-03-23,,TX,352.0,9703.0,,,,,,,,,2020-03-23T20:00:00Z,8.0,,10055.0,10055.0,10055.0,48,3.0,0.0,1281.0,18.0,1299.0,,,,,,,,
2020-03-23,,UT,257.0,4790.0,,,,,,,,,2020-03-23T20:00:00Z,1.0,,5047.0,5047.0,5047.0,49,0.0,0.0,1282.0,76.0,1358.0,,,,,,,,
2020-03-23,,VA,254.0,3443.0,,,38.0,,,,,,2020-03-23T20:00:00Z,6.0,38.0,3697.0,3697.0,3697.0,51,3.0,6.0,325.0,35.0,360.0,,,,,,,,
2020-03-23,,VI,17.0,,,,,,,,,,2020-03-23T20:00:00Z,0.0,,17.0,17.0,17.0,78,0.0,0.0,0.0,11.0,11.0,,,,,,,,
2020-03-23,,VT,75.0,1106.0,,,,,,,,,2020-03-23T20:00:00Z,5.0,,1181.0,1181.0,1181.0,50,3.0,0.0,0.0,23.0,23.0,,,,,,,,
2020-03-23,,WA,1996.0,28879.0,,,,,,,,,2020-03-23T20:00:00Z,95.0,,30875.0,30875.0,30875.0,53,1.0,0.0,3551.0,203.0,3754.0,,,,,,,,
2020-03-23,,WI,416.0,7050.0,,,,,,,,,2020-03-23T20:00:00Z,5.0,,7466.0,7466.0,7466.0,55,1.0,0.0,820.0,31.0,851.0,,,,,,,,
2020-03-23,,WV,16.0,444.0,4.0,,1.0,,,,,,2020-03-23T20:00:00Z,0.0,1.0,464.0,460.0,460.0,54,0.0,0.0,59.0,4.0,63.0,,,,,,,,
2020-03-23,,WY,26.0,592.0,,,,,,,,,2020-03-23T20:00:00Z,,,618.0,618.0,618.0,56,0.0,0.0,154.0,2.0,156.0,,,,,,,,
2020-03-22,,AK,22.0,946.0,,,0.0,,,,,,2020-03-22T20:00:00Z,,0.0,968.0,968.0,968.0,02,0.0,0.0,188.0,8.0,196.0,,,,,,,,
2020-03-22,,AL,138.0,1464.0,,,,,,,,,2020-03-22T20:00:00Z,0.0,,1602.0,1602.0,1602.0,01,0.0,0.0,1436.0,14.0,1450.0,,,,,,,,
2020-03-22,,AR,165.0,711.0,119.0,,13.0,,,,,,2020-03-22T20:00:00Z,0.0,13.0,995.0,876.0,876.0,05,0.0,13.0,144.0,47.0,191.0,,,,,,,,
2020-03-22,,AS,,,,,,,,,,,2020-03-22T20:00:00Z,0.0,,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-22,,AZ,152.0,282.0,87.0,,,,,,,,2020-03-22T20:00:00Z,2.0,,521.0,434.0,434.0,04,1.0,0.0,42.0,48.0,90.0,,,,,,,,
2020-03-22,,CA,1536.0,11304.0,,,,,,,,,2020-03-22T20:00:00Z,27.0,,12840.0,12840.0,12840.0,06,3.0,0.0,55.0,257.0,312.0,,,,,,,,
2020-03-22,,CO,475.0,4075.0,,,49.0,,,,,,2020-03-22T20:00:00Z,5.0,49.0,4550.0,4550.0,4550.0,08,1.0,5.0,758.0,112.0,870.0,,,,,,,,
2020-03-22,,CT,223.0,2877.0,,,43.0,,,,,,2020-03-22T20:00:00Z,5.0,43.0,3100.0,3100.0,3100.0,09,1.0,43.0,771.0,29.0,800.0,,,,,,,,
2020-03-22,,DC,98.0,957.0,,,,,,,,,2020-03-22T20:00:00Z,1.0,,1055.0,1055.0,1055.0,11,0.0,0.0,451.0,21.0,472.0,,,,,,,,
2020-03-22,,DE,56.0,36.0,,,,,,,,,2020-03-22T20:00:00Z,0.0,,92.0,92.0,92.0,10,0.0,0.0,0.0,11.0,11.0,,,,,,,,
2020-03-22,,FL,830.0,7990.0,963.0,,185.0,,,,,,2020-03-22T20:00:00Z,13.0,185.0,9783.0,8820.0,8820.0,12,1.0,27.0,1411.0,172.0,1583.0,,,,,,,,
2020-03-22,,GA,600.0,3420.0,,,,,,,,,2020-03-22T20:00:00Z,23.0,,4020.0,4020.0,4020.0,13,9.0,0.0,863.0,93.0,956.0,,,,,,,,
2020-03-22,,GU,27.0,126.0,,,,,,,,,2020-03-22T20:00:00Z,1.0,,153.0,153.0,153.0,66,1.0,0.0,18.0,12.0,30.0,,,,,,,,
2020-03-22,,HI,48.0,263.0,,,,,,,,,2020-03-22T20:00:00Z,,,311.0,311.0,311.0,15,0.0,0.0,139.0,11.0,150.0,,,,,,,,
2020-03-22,,IA,90.0,1215.0,,,,,,,,,2020-03-22T20:00:00Z,,,1305.0,1305.0,1305.0,19,0.0,0.0,166.0,22.0,188.0,,,,,,,,
2020-03-22,,ID,42.0,1175.0,,,,,,,,,2020-03-22T20:00:00Z,0.0,,1217.0,1217.0,1217.0,16,0.0,0.0,295.0,11.0,306.0,,,,,,,,
2020-03-22,,IL,1049.0,7271.0,,,,,,,,,2020-03-22T20:00:00Z,9.0,,8320.0,8320.0,8320.0,17,3.0,0.0,1783.0,296.0,2079.0,,,,,,,,
2020-03-22,,IN,201.0,1293.0,,,1.0,,,,,,2020-03-22T20:00:00Z,6.0,1.0,1494.0,1494.0,1494.0,18,2.0,0.0,586.0,75.0,661.0,,,,,,,,
2020-03-22,,KS,64.0,417.0,,,,,,,,,2020-03-22T20:00:00Z,2.0,,481.0,481.0,481.0,20,0.0,0.0,0.0,9.0,9.0,,,,,,,,
2020-03-22,,KY,99.0,1472.0,,,,,,,,,2020-03-22T20:00:00Z,3.0,,1571.0,1571.0,1571.0,21,1.0,0.0,758.0,45.0,803.0,,,,,,,,
2020-03-22,,LA,837.0,2661.0,,,,,,,,,2020-03-22T20:00:00Z,20.0,,3498.0,3498.0,3498.0,22,4.0,0.0,481.0,252.0,733.0,,,,,,,,
2020-03-22,,MA,646.0,5459.0,,,71.0,,,,,,2020-03-22T20:00:00Z,5.0,71.0,6105.0,6105.0,6105.0,25,4.0,10.0,707.0,121.0,828.0,,,,,,,,
2020-03-22,,MD,244.0,94.0,,,,,,,,,2020-03-22T20:00:00Z,3.0,,338.0,338.0,338.0,24,1.0,0.0,0.0,54.0,54.0,,,,,,,,
2020-03-22,,ME,89.0,2264.0,,,,,,,,,2020-03-22T20:00:00Z,,,2353.0,2353.0,2353.0,23,0.0,0.0,0.0,16.0,16.0,,,,,,,,
2020-03-22,,MI,1035.0,2069.0,,,,,,,,,2020-03-22T20:00:00Z,8.0,,3104.0,3104.0,3104.0,26,3.0,0.0,0.0,248.0,248.0,,,,,,,,
2020-03-22,,MN,169.0,4511.0,,,12.0,,,,,,2020-03-22T20:00:00Z,1.0,12.0,4680.0,4680.0,4680.0,27,0.0,12.0,559.0,31.0,590.0,,,,,,,,
2020-03-22,,MO,90.0,369.0,,,,,,,,,2020-03-22T20:00:00Z,3.0,,459.0,459.0,459.0,29,0.0,0.0,0.0,17.0,17.0,,,,,,,,
2020-03-22,,MP,0.0,,,,,,,,,,2020-03-22T20:00:00Z,0.0,,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-22,,MS,207.0,1114.0,,,33.0,,,,,,2020-03-22T20:00:00Z,1.0,33.0,1321.0,1321.0,1321.0,28,0.0,33.0,419.0,67.0,486.0,,,,,,,,
2020-03-22,,MT,31.0,1146.0,,,,,,,,,2020-03-22T20:00:00Z,,,1177.0,1177.0,1177.0,30,0.0,0.0,0.0,11.0,11.0,,,,,,,,
2020-03-22,,NC,255.0,6183.0,,,,,,,,,2020-03-22T20:00:00Z,0.0,,6438.0,6438.0,6438.0,37,0.0,0.0,1091.0,71.0,1162.0,,,,,,,,
2020-03-22,,ND,28.0,1260.0,,,3.0,,,,,,2020-03-22T20:00:00Z,0.0,3.0,1288.0,1288.0,1288.0,38,0.0,0.0,119.0,0.0,119.0,,,,,,,,
2020-03-22,,NE,48.0,356.0,,,,,,,,,2020-03-22T20:00:00Z,0.0,,404.0,404.0,404.0,31,0.0,0.0,0.0,10.0,10.0,,,,,,,,
2020-03-22,,NH,65.0,1188.0,959.0,,,,,,,,2020-03-22T20:00:00Z,,,2212.0,1253.0,1253.0,33,0.0,0.0,215.0,10.0,225.0,,,,,,,,
2020-03-22,,NJ,1914.0,327.0,49.0,,,,,,,,2020-03-22T20:00:00Z,20.0,,2290.0,2241.0,2241.0,34,4.0,0.0,33.0,587.0,620.0,,,,,,,,
2020-03-22,,NM,57.0,4722.0,,,,,,,,,2020-03-22T20:00:00Z,,,4779.0,4779.0,4779.0,35,0.0,0.0,951.0,0.0,951.0,,,,,,,,
2020-03-22,,NV,190.0,2448.0,,,,,,,,,2020-03-22T20:00:00Z,2.0,,2638.0,2638.0,2638.0,32,0.0,0.0,64.0,66.0,130.0,,,,,,,,
2020-03-22,,NY,15168.0,46233.0,,,1974.0,,,,,,2020-03-22T20:00:00Z,114.0,1974.0,61401.0,61401.0,61401.0,36,70.0,371.0,11152.0,4812.0,15964.0,,,,,,,,
2020-03-22,,OH,351.0,140.0,,,83.0,,,,,,2020-03-22T20:00:00Z,3.0,83.0,491.0,491.0,491.0,39,0.0,25.0,0.0,104.0,104.0,,,,,,,,
2020-03-22,,OK,67.0,669.0,102.0,,11.0,,,,,,2020-03-22T20:00:00Z,2.0,11.0,838.0,736.0,736.0,40,1.0,1.0,109.0,14.0,123.0,,,,,,,,
2020-03-22,,OR,161.0,2864.0,,,43.0,,,,,,2020-03-22T20:00:00Z,4.0,43.0,3025.0,3025.0,3025.0,41,1.0,43.0,861.0,47.0,908.0,,,,,,,,
2020-03-22,,PA,479.0,4964.0,,,,,,,,,2020-03-22T20:00:00Z,2.0,,5443.0,5443.0,5443.0,42,0.0,0.0,1198.0,108.0,1306.0,,,,,,,,
2020-03-22,,PR,23.0,183.0,69.0,,,,,,,,2020-03-22T20:00:00Z,,,275.0,206.0,206.0,72,0.0,0.0,40.0,2.0,42.0,,,,,,,,
2020-03-22,,RI,83.0,932.0,216.0,,,,,,,,2020-03-22T20:00:00Z,,,1231.0,1015.0,1015.0,44,0.0,0.0,70.0,17.0,87.0,,,,,,,,
2020-03-22,,SC,195.0,1466.0,,,,,,,,,2020-03-22T20:00:00Z,3.0,,1661.0,1661.0,1661.0,45,2.0,0.0,211.0,43.0,254.0,,,,,,,,
2020-03-22,,SD,21.0,740.0,277.0,,,,,,,,2020-03-22T20:00:00Z,1.0,,1038.0,761.0,761.0,46,0.0,0.0,49.0,7.0,56.0,,,,,,,,
2020-03-22,,TN,505.0,3272.0,,,,,,,,,2020-03-22T20:00:00Z,,,3777.0,3777.0,3777.0,47,0.0,0.0,0.0,134.0,134.0,,,,,,,,
2020-03-22,,TX,334.0,8422.0,,,,,,,,,2020-03-22T20:00:00Z,5.0,,8756.0,8756.0,8756.0,48,0.0,0.0,2204.0,30.0,2234.0,,,,,,,,
2020-03-22,,UT,181.0,3508.0,,,,,,,,,2020-03-22T20:00:00Z,1.0,,3689.0,3689.0,3689.0,49,1.0,0.0,1084.0,45.0,1129.0,,,,,,,,
2020-03-22,,VA,219.0,3118.0,,,32.0,,,,,,2020-03-22T20:00:00Z,3.0,32.0,3337.0,3337.0,3337.0,51,1.0,7.0,480.0,67.0,547.0,,,,,,,,
2020-03-22,,VI,6.0,,,,,,,,,,2020-03-22T20:00:00Z,0.0,,6.0,6.0,6.0,78,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-22,,VT,52.0,1106.0,,,,,,,,,2020-03-22T20:00:00Z,2.0,,1158.0,1158.0,1158.0,50,0.0,0.0,327.0,23.0,350.0,,,,,,,,
2020-03-22,,WA,1793.0,25328.0,,,,,,,,,2020-03-22T20:00:00Z,94.0,,27121.0,27121.0,27121.0,53,11.0,0.0,3609.0,269.0,3878.0,,,,,,,,
2020-03-22,,WI,385.0,6230.0,,,,,,,,,2020-03-22T20:00:00Z,4.0,,6615.0,6615.0,6615.0,55,0.0,0.0,1602.0,104.0,1706.0,,,,,,,,
2020-03-22,,WV,12.0,385.0,1.0,,1.0,,,,,,2020-03-22T20:00:00Z,0.0,1.0,398.0,397.0,397.0,54,0.0,0.0,55.0,1.0,56.0,,,,,,,,
2020-03-22,,WY,24.0,438.0,,,,,,,,,2020-03-22T20:00:00Z,,,462.0,462.0,462.0,56,0.0,0.0,0.0,1.0,1.0,,,,,,,,
2020-03-21,,AS,,,,,,,,,,,2020-03-21T20:00:00Z,0.0,,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-21,,GU,15.0,108.0,,,,,,,,,2020-03-21T20:00:00Z,,,123.0,123.0,123.0,66,0.0,0.0,22.0,1.0,23.0,,,,,,,,
2020-03-21,,MP,0.0,,,,,,,,,,2020-03-21T20:00:00Z,0.0,,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-21,,PR,21.0,143.0,71.0,,,,,,,,2020-03-21T20:00:00Z,,,235.0,164.0,164.0,72,0.0,0.0,29.0,7.0,36.0,,,,,,,,
2020-03-21,,VI,6.0,,,,,,,,,,2020-03-21T20:00:00Z,0.0,,6.0,6.0,6.0,78,0.0,0.0,0.0,3.0,3.0,,,,,,,,
2020-03-20,,AK,12.0,686.0,,,,,,,,,2020-03-20T20:00:00Z,,,698.0,698.0,698.0,02,0.0,0.0,254.0,6.0,260.0,,,,,,,,
2020-03-20,,AL,81.0,28.0,,,,,,,,,2020-03-20T20:00:00Z,0.0,,109.0,109.0,109.0,01,0.0,0.0,0.0,13.0,13.0,,,,,,,,
2020-03-20,,AR,96.0,351.0,203.0,,,,,,,,2020-03-20T20:00:00Z,,,650.0,447.0,447.0,05,0.0,0.0,41.0,50.0,91.0,,,,,,,,
2020-03-20,,AS,0.0,,,,,,,,,,2020-03-20T20:00:00Z,0.0,,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-20,,AZ,65.0,211.0,101.0,,,,,,,,2020-03-20T20:00:00Z,0.0,,377.0,276.0,276.0,04,0.0,0.0,36.0,21.0,57.0,,,,,,,,
2020-03-20,,CA,1063.0,10424.0,,,,,,,,,2020-03-20T20:00:00Z,20.0,,11487.0,11487.0,11487.0,06,2.0,0.0,1637.0,139.0,1776.0,,,,,,,,
2020-03-20,,CO,277.0,2675.0,,,,,,,,,2020-03-20T20:00:00Z,3.0,,2952.0,2952.0,2952.0,08,1.0,0.0,563.0,61.0,624.0,,,,,,,,
2020-03-20,,CT,194.0,604.0,,,,,,,,,2020-03-20T20:00:00Z,3.0,,798.0,798.0,798.0,09,2.0,0.0,0.0,98.0,98.0,,,,,,,,
2020-03-20,,DC,71.0,501.0,1.0,,,,,,,,2020-03-20T20:00:00Z,1.0,,573.0,572.0,572.0,11,1.0,0.0,348.0,32.0,380.0,,,,,,,,
2020-03-20,,DE,38.0,36.0,,,,,,,,,2020-03-20T20:00:00Z,0.0,,74.0,74.0,74.0,10,0.0,0.0,0.0,8.0,8.0,,,,,,,,
2020-03-20,,FL,520.0,1870.0,1026.0,,,,,,,,2020-03-20T20:00:00Z,10.0,,3416.0,2390.0,2390.0,12,2.0,0.0,337.0,130.0,467.0,,,,,,,,
2020-03-20,,GA,420.0,1966.0,,,,,,,,,2020-03-20T20:00:00Z,13.0,,2386.0,2386.0,2386.0,13,3.0,0.0,422.0,133.0,555.0,,,,,,,,
2020-03-20,,GU,14.0,86.0,,,,,,,,,2020-03-20T20:00:00Z,,,100.0,100.0,100.0,66,0.0,0.0,17.0,2.0,19.0,,,,,,,,
2020-03-20,,HI,26.0,124.0,,,,,,,,,2020-03-20T20:00:00Z,,,150.0,150.0,150.0,15,0.0,0.0,31.0,10.0,41.0,,,,,,,,
2020-03-20,,IA,45.0,642.0,,,,,,,,,2020-03-20T20:00:00Z,,,687.0,687.0,687.0,19,0.0,0.0,559.0,7.0,566.0,,,,,,,,
2020-03-20,,ID,23.0,590.0,,,,,,,,,2020-03-20T20:00:00Z,,,613.0,613.0,613.0,16,0.0,0.0,131.0,12.0,143.0,,,,,,,,
2020-03-20,,IL,585.0,3696.0,,,,,,,,,2020-03-20T20:00:00Z,5.0,,4281.0,4281.0,4281.0,17,1.0,0.0,971.0,163.0,1134.0,,,,,,,,
2020-03-20,,IN,79.0,475.0,,,,,,,,,2020-03-20T20:00:00Z,2.0,,554.0,554.0,554.0,18,0.0,0.0,151.0,23.0,174.0,,,,,,,,
2020-03-20,,KS,44.0,417.0,,,,,,,,,2020-03-20T20:00:00Z,1.0,,461.0,461.0,461.0,20,0.0,0.0,0.0,10.0,10.0,,,,,,,,
2020-03-20,,KY,47.0,592.0,,,,,,,,,2020-03-20T20:00:00Z,1.0,,639.0,639.0,639.0,21,0.0,0.0,138.0,12.0,150.0,,,,,,,,
2020-03-20,,LA,479.0,568.0,,,,,,,,,2020-03-20T20:00:00Z,12.0,,1047.0,1047.0,1047.0,22,4.0,0.0,110.0,132.0,242.0,,,,,,,,
2020-03-20,,MA,413.0,3678.0,,,,,,,,,2020-03-20T20:00:00Z,1.0,,4091.0,4091.0,4091.0,25,1.0,0.0,874.0,85.0,959.0,,,,,,,,
2020-03-20,,MD,149.0,94.0,,,,,,,,,2020-03-20T20:00:00Z,1.0,,243.0,243.0,243.0,24,0.0,0.0,0.0,42.0,42.0,,,,,,,,
2020-03-20,,ME,57.0,2264.0,,,,,,,,,2020-03-20T20:00:00Z,,,2321.0,2321.0,2321.0,23,0.0,0.0,260.0,4.0,264.0,,,,,,,,
2020-03-20,,MI,549.0,2069.0,,,,,,,,,2020-03-20T20:00:00Z,3.0,,2618.0,2618.0,2618.0,26,0.0,0.0,-44.0,213.0,169.0,,,,,,,,
2020-03-20,,MN,115.0,3741.0,,,,,,,,,2020-03-20T20:00:00Z,,,3856.0,3856.0,3856.0,27,0.0,0.0,792.0,26.0,818.0,,,,,,,,
2020-03-20,,MO,47.0,369.0,,,,,,,,,2020-03-20T20:00:00Z,1.0,,416.0,416.0,416.0,29,0.0,0.0,61.0,23.0,84.0,,,,,,,,
2020-03-20,,MP,0.0,,,,,,,,,,2020-03-20T20:00:00Z,0.0,,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-20,,MS,80.0,695.0,,,,,,,,,2020-03-20T20:00:00Z,1.0,,775.0,775.0,775.0,28,1.0,0.0,143.0,30.0,173.0,,,,,,,,
2020-03-20,,MT,16.0,931.0,,,,,,,,,2020-03-20T20:00:00Z,,,947.0,947.0,947.0,30,0.0,0.0,170.0,4.0,174.0,,,,,,,,
2020-03-20,,NC,137.0,3096.0,,,,,,,,,2020-03-20T20:00:00Z,0.0,,3233.0,3233.0,3233.0,37,0.0,0.0,688.0,40.0,728.0,,,,,,,,
2020-03-20,,ND,20.0,800.0,,,,,,,,,2020-03-20T20:00:00Z,0.0,,820.0,820.0,820.0,38,0.0,0.0,307.0,5.0,312.0,,,,,,,,
2020-03-20,,NE,32.0,240.0,,,,,,,,,2020-03-20T20:00:00Z,0.0,,272.0,272.0,272.0,31,0.0,0.0,0.0,5.0,5.0,,,,,,,,
2020-03-20,,NH,44.0,745.0,631.0,,,,,,,,2020-03-20T20:00:00Z,,,1420.0,789.0,789.0,33,0.0,0.0,124.0,5.0,129.0,,,,,,,,
2020-03-20,,NJ,890.0,264.0,86.0,,,,,,,,2020-03-20T20:00:00Z,11.0,,1240.0,1154.0,1154.0,34,2.0,0.0,54.0,148.0,202.0,,,,,,,,
2020-03-20,,NM,43.0,3771.0,,,,,,,,,2020-03-20T20:00:00Z,,,3814.0,3814.0,3814.0,35,0.0,0.0,1009.0,8.0,1017.0,,,,,,,,
2020-03-20,,NV,109.0,1992.0,-3.0,,,,,,,,2020-03-20T20:00:00Z,1.0,,2098.0,2101.0,2101.0,32,0.0,0.0,366.0,14.0,380.0,,,,,,,,
2020-03-20,,NY,7102.0,25325.0,,,,,,,,,2020-03-20T20:00:00Z,35.0,,32427.0,32427.0,32427.0,36,23.0,0.0,7193.0,2950.0,10143.0,,,,,,,,
2020-03-20,,OH,169.0,140.0,,,,,,,,,2020-03-20T20:00:00Z,1.0,,309.0,309.0,309.0,39,1.0,0.0,0.0,50.0,50.0,,,,,,,,
2020-03-20,,OK,49.0,538.0,374.0,,,,,,,,2020-03-20T20:00:00Z,1.0,,961.0,587.0,587.0,40,0.0,0.0,72.0,5.0,77.0,,,,,,,,
2020-03-20,,OR,114.0,2003.0,433.0,,,,,,,,2020-03-20T20:00:00Z,3.0,,2550.0,2117.0,2117.0,41,0.0,0.0,674.0,26.0,700.0,,,,,,,,
2020-03-20,,PA,268.0,2574.0,,,,,,,,,2020-03-20T20:00:00Z,1.0,,2842.0,2842.0,2842.0,42,0.0,0.0,966.0,83.0,1049.0,,,,,,,,
2020-03-20,,PR,14.0,114.0,52.0,,,,,,,,2020-03-20T20:00:00Z,,,180.0,128.0,128.0,72,0.0,0.0,58.0,9.0,67.0,,,,,,,,
2020-03-20,,RI,54.0,654.0,140.0,,,,,,,,2020-03-20T20:00:00Z,,,848.0,708.0,708.0,44,0.0,0.0,114.0,21.0,135.0,,,,,,,,
2020-03-20,,SC,81.0,833.0,,,,,,,,,2020-03-20T20:00:00Z,1.0,,914.0,914.0,914.0,45,0.0,0.0,250.0,21.0,271.0,,,,,,,,
2020-03-20,,SD,14.0,663.0,270.0,,,,,,,,2020-03-20T20:00:00Z,1.0,,947.0,677.0,677.0,46,0.0,0.0,112.0,3.0,115.0,,,,,,,,
2020-03-20,,TN,228.0,563.0,,,,,,,,,2020-03-20T20:00:00Z,,,791.0,791.0,791.0,47,0.0,0.0,214.0,74.0,288.0,,,,,,,,
2020-03-20,,TX,194.0,5083.0,,,,,,,,,2020-03-20T20:00:00Z,5.0,,5277.0,5277.0,5277.0,48,2.0,0.0,2871.0,51.0,2922.0,,,,,,,,
2020-03-20,,UT,112.0,2035.0,,,,,,,,,2020-03-20T20:00:00Z,0.0,,2147.0,2147.0,2147.0,49,0.0,0.0,587.0,34.0,621.0,,,,,,,,
2020-03-20,,VA,114.0,2211.0,,,,,,,,,2020-03-20T20:00:00Z,2.0,,2325.0,2325.0,2325.0,51,0.0,0.0,382.0,20.0,402.0,,,,,,,,
2020-03-20,,VI,3.0,,,,,,,,,,2020-03-20T20:00:00Z,0.0,,3.0,3.0,3.0,78,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-20,,VT,29.0,779.0,,,,,,,,,2020-03-20T20:00:00Z,2.0,,808.0,808.0,808.0,50,2.0,0.0,134.0,7.0,141.0,,,,,,,,
2020-03-20,,WA,1376.0,19336.0,,,,,,,,,2020-03-20T20:00:00Z,74.0,,20712.0,20712.0,20712.0,53,8.0,0.0,3418.0,189.0,3607.0,,,,,,,,
2020-03-20,,WI,206.0,3455.0,,,,,,,,,2020-03-20T20:00:00Z,3.0,,3661.0,3661.0,3661.0,55,3.0,0.0,1263.0,51.0,1314.0,,,,,,,,
2020-03-20,,WV,7.0,219.0,13.0,,,,,,,,2020-03-20T20:00:00Z,0.0,,239.0,226.0,226.0,54,0.0,0.0,76.0,5.0,81.0,,,,,,,,
2020-03-20,,WY,19.0,331.0,,,,,,,,,2020-03-20T20:00:00Z,,,350.0,350.0,350.0,56,0.0,0.0,60.0,1.0,61.0,,,,,,,,
2020-03-19,,AK,6.0,432.0,,,,,,,,,2020-03-19T20:00:00Z,,,438.0,438.0,438.0,02,0.0,0.0,26.0,0.0,26.0,,,,,,,,
2020-03-19,,AL,68.0,28.0,,,,,,,,,2020-03-19T20:00:00Z,0.0,,96.0,96.0,96.0,01,0.0,0.0,0.0,22.0,22.0,,,,,,,,
2020-03-19,,AR,46.0,310.0,113.0,,,,,,,,2020-03-19T20:00:00Z,,,469.0,356.0,356.0,05,0.0,0.0,74.0,13.0,87.0,,,,,,,,
2020-03-19,,AS,0.0,,,,,,,,,,2020-03-19T20:00:00Z,0.0,,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-19,,AZ,44.0,175.0,130.0,,,,,,,,2020-03-19T20:00:00Z,0.0,,349.0,219.0,219.0,04,0.0,0.0,27.0,16.0,43.0,,,,,,,,
2020-03-19,,CA,924.0,8787.0,,,,,,,,,2020-03-19T20:00:00Z,18.0,,9711.0,9711.0,9711.0,06,5.0,0.0,806.0,313.0,1119.0,,,,,,,,
2020-03-19,,CO,216.0,2112.0,,,,,,,,,2020-03-19T20:00:00Z,2.0,,2328.0,2328.0,2328.0,08,0.0,0.0,495.0,33.0,528.0,,,,,,,,
2020-03-19,,CT,96.0,604.0,,,,,,,,,2020-03-19T20:00:00Z,1.0,,700.0,700.0,700.0,09,1.0,0.0,479.0,28.0,507.0,,,,,,,,
2020-03-19,,DC,39.0,153.0,11.0,,,,,,,,2020-03-19T20:00:00Z,0.0,,203.0,192.0,192.0,11,0.0,0.0,15.0,8.0,23.0,,,,,,,,
2020-03-19,,DE,30.0,36.0,,,,,,,,,2020-03-19T20:00:00Z,0.0,,66.0,66.0,66.0,10,0.0,0.0,0.0,5.0,5.0,,,,,,,,
2020-03-19,,FL,390.0,1533.0,1019.0,,,,,,,,2020-03-19T20:00:00Z,8.0,,2942.0,1923.0,1923.0,12,1.0,0.0,308.0,76.0,384.0,,,,,,,,
2020-03-19,,GA,287.0,1544.0,,,,,,,,,2020-03-19T20:00:00Z,10.0,,1831.0,1831.0,1831.0,13,9.0,0.0,233.0,90.0,323.0,,,,,,,,
2020-03-19,,GU,12.0,69.0,,,,,,,,,2020-03-19T20:00:00Z,,,81.0,81.0,81.0,66,0.0,0.0,12.0,4.0,16.0,,,,,,,,
2020-03-19,,HI,16.0,93.0,,,,,,,,,2020-03-19T20:00:00Z,,,109.0,109.0,109.0,15,0.0,0.0,0.0,2.0,2.0,,,,,,,,
2020-03-19,,IA,38.0,83.0,,,,,,,,,2020-03-19T20:00:00Z,,,121.0,121.0,121.0,19,0.0,0.0,0.0,9.0,9.0,,,,,,,,
2020-03-19,,ID,11.0,459.0,,,,,,,,,2020-03-19T20:00:00Z,,,470.0,470.0,470.0,16,0.0,0.0,0.0,2.0,2.0,,,,,,,,
2020-03-19,,IL,422.0,2725.0,,,,,,,,,2020-03-19T20:00:00Z,4.0,,3147.0,3147.0,3147.0,17,3.0,0.0,962.0,134.0,1096.0,,,,,,,,
2020-03-19,,IN,56.0,324.0,,,,,,,,,2020-03-19T20:00:00Z,2.0,,380.0,380.0,380.0,18,0.0,0.0,170.0,17.0,187.0,,,,,,,,
2020-03-19,,KS,34.0,417.0,,,,,,,,,2020-03-19T20:00:00Z,1.0,,451.0,451.0,451.0,20,0.0,0.0,0.0,18.0,18.0,,,,,,,,
2020-03-19,,KY,35.0,454.0,,,,,,,,,2020-03-19T20:00:00Z,1.0,,489.0,489.0,489.0,21,0.0,0.0,100.0,9.0,109.0,,,,,,,,
2020-03-19,,LA,347.0,458.0,,,,,,,,,2020-03-19T20:00:00Z,8.0,,805.0,805.0,805.0,22,2.0,0.0,123.0,107.0,230.0,,,,,,,,
